	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	featureData.symbol
ENSG00000213463	8.358994649	1.13717185	0.303359708	3.74859225	0.00017783	0.001039234	SYNJ2BP
ENSG00000155252	7.286200602	-1.206781097	0.321974358	-3.748065852	0.000178203	0.00104091	PI4K2A
ENSG00000133246	1.865552695	-2.827155431	0.755018608	-3.744484441	0.000180765	0.001054841	PRAM1
ENSG00000103540	6.028625414	1.42616853	0.381471976	3.738593184	0.000185053	0.001077243	CCP110
ENSG00000112078	11.94771244	-1.047363988	0.280280171	-3.736846542	0.000186343	0.001082123	KCTD20
ENSG00000167986	12.86889382	-1.012735509	0.271231053	-3.733847941	0.000188576	0.001094565	DDB1
ENSG00000023608	4.307495267	-1.990901708	0.533293627	-3.733218637	0.000189048	0.001096773	SNAPC1
ENSG00000230812	1.011961945	3.923457509	1.051077499	3.732795643	0.000189366	0.001098086	RP4-794H19.4
ENSG00000198915	1.838047306	2.604977503	0.697963421	3.732255051	0.000189773	0.001099914	RASGEF1A
ENSG00000004487	4.391337998	-1.721684928	0.461774293	-3.728412244	0.00019269	0.001113588	KDM1A
ENSG00000185222	17.7627962	-1.202618149	0.322658539	-3.727216244	0.000193606	0.001118345	WBP5
ENSG00000113441	10.77606163	1.036032756	0.278038039	3.726226667	0.000194368	0.001121929	LNPEP
ENSG00000101265	13.94386632	-1.09297955	0.293325475	-3.726166473	0.000194414	0.001121929	RASSF2
ENSG00000079616	8.443100864	-1.180685108	0.316959878	-3.725030174	0.000195292	0.001125911	KIF22
ENSG00000102081	8.280343739	1.263826461	0.33963538	3.721127232	0.000198335	0.001139765	FMR1
ENSG00000164308	12.55430376	1.247914079	0.335740562	3.716899952	0.000201682	0.001157187	ERAP2
ENSG00000107140	4.73800886	1.50154772	0.404101046	3.715772909	0.000202583	0.001161802	TESK1
ENSG00000132694	4.773429412	1.554586853	0.418495691	3.71470217	0.000203443	0.001166174	ARHGEF11
ENSG00000170866	113.4091888	1.01147093	0.272641718	3.709890532	0.000207349	0.001187427	LILRA3
ENSG00000100422	6.514162026	-1.429767214	0.385424818	-3.709587827	0.000207597	0.001188279	CERK
ENSG00000159189	1.248511603	3.509112929	0.947435349	3.703801988	0.000212392	0.001213409	C1QC
ENSG00000125458	8.360553852	-1.28458506	0.346973592	-3.702255991	0.000213691	0.001219666	NT5C
ENSG00000106460	5.775423548	1.31665129	0.355677402	3.701813171	0.000214064	0.001221216	TMEM106B
ENSG00000196935	1.821546171	-2.993854254	0.80946238	-3.698571208	0.000216817	0.001236329	SRGAP1
ENSG00000130208	1.07570694	-3.876405391	1.050654791	-3.689513837	0.000224683	0.001278145	APOC1
ENSG00000073792	9.842940905	1.00413564	0.272172207	3.689339379	0.000224837	0.001278415	IGF2BP2
ENSG00000107249	1.687216921	-3.049906184	0.826791638	-3.68884498	0.000225274	0.001280294	GLIS3
ENSG00000108961	9.842321618	-1.074797769	0.292215357	-3.678101594	0.000234976	0.001334799	RANGRF
ENSG00000115008	1.151247472	-3.855466251	1.049875667	-3.672307465	0.00024037	0.001362856	IL1A
ENSG00000139668	8.784842265	1.07379978	0.292550241	3.670479904	0.000242096	0.001370127	WDFY2
ENSG00000100330	8.786545351	-1.132985667	0.308723438	-3.669904929	0.000242641	0.001371189	MTMR3
ENSG00000215784	1.663296611	2.890422437	0.788576837	3.665365635	0.000246985	0.001394427	FAM72D
ENSG00000127824	8.376361904	-1.245376986	0.340018588	-3.662673242	0.000249597	0.001407181	TUBA4A
ENSG00000151883	7.184873765	1.385726007	0.378713733	3.659032895	0.000253169	0.001426649	PARP8
ENSG00000179818	8.054666042	1.267801942	0.347110862	3.652440991	0.000259759	0.001460354	PCBP1-AS1
ENSG00000268852	2.595094019	-2.377306557	0.65087633	-3.652470445	0.000259729	0.001460354	AC132872.2
ENSG00000135213	3.782169657	-1.695350824	0.46469835	-3.648282425	0.000263999	0.0014828	POM121C
ENSG00000155324	1.381002361	3.157241488	0.867314316	3.640250632	0.000272373	0.001527684	GRAMD3
ENSG00000141985	10.24691248	-1.078666153	0.296498857	-3.638011165	0.000274752	0.001540305	SH3GL1
ENSG00000072121	3.619596352	1.584674581	0.435722696	3.636887859	0.000275952	0.001544867	ZFYVE26
ENSG00000139990	7.50030736	1.265735729	0.348210234	3.634975669	0.000278007	0.001555644	DCAF5
ENSG00000151611	3.899281552	1.735966368	0.477815472	3.633131342	0.000280002	0.00156608	MMAA
ENSG00000163923	1.978760907	2.379233773	0.655195766	3.631332642	0.000281961	0.001576301	RPL39L
ENSG00000077097	6.535346185	-1.264172507	0.348447243	-3.628016961	0.000285607	0.001594448	TOP2B
ENSG00000226380	8.942968646	1.286491314	0.354651467	3.627480598	0.0002862	0.001597019	MIR29A
ENSG00000102962	3.376476193	-2.748349787	0.758490388	-3.623447088	0.000290703	0.00161988	CCL22
ENSG00000235999	1.984992524	2.340913586	0.646068596	3.623320497	0.000290845	0.001619921	RP11-403I13.8
ENSG00000139324	2.052133598	2.340878973	0.64665388	3.619987515	0.000294617	0.001640168	TMTC3
ENSG00000106366	2.192206331	-3.022633434	0.836496486	-3.61344427	0.000302156	0.001681358	SERPINE1
ENSG00000163814	3.521976559	-2.395656136	0.663379483	-3.611290665	0.000304677	0.001693812	CDCP1
ENSG00000174946	10.0350846	1.212701908	0.335830906	3.611049146	0.000304961	0.001694604	GPR171
ENSG00000123342	27.89776519	-1.321273647	0.366502177	-3.605090861	0.000312044	0.001733159	MMP19
ENSG00000162892	1.802206406	-3.439112879	0.954022166	-3.604856367	0.000312326	0.001733921	IL24
ENSG00000160593	15.53194158	-1.198867405	0.332877022	-3.601532474	0.000316347	0.001753808	AMICA1
ENSG00000153201	5.580565671	-1.449436902	0.402523116	-3.600878667	0.000317144	0.001757412	RANBP2
ENSG00000106799	4.811341217	-1.444943427	0.401322054	-3.600458566	0.000317656	0.001759441	TGFBR1
ENSG00000104497	11.63054873	1.038253151	0.288587709	3.597703981	0.000321039	0.001777353	SNX16
ENSG00000100079	92.75572509	2.102696048	0.584689167	3.596263054	0.000322821	0.001785573	LGALS2
ENSG00000048028	3.304859399	1.793991242	0.499051522	3.594801668	0.000324639	0.00179397	USP28
ENSG00000117395	9.447657597	-1.235037409	0.343718056	-3.593170006	0.000326679	0.001802594	EBNA1BP2
ENSG00000213316	1.398114397	-3.319793728	0.92394276	-3.593072938	0.000326801	0.001802594	LTC4S
ENSG00000099250	5.402549238	-1.905710013	0.530580923	-3.59174243	0.000328474	0.001810283	NRP1
ENSG00000249437	8.325001293	1.149541319	0.320191766	3.59016515	0.000330469	0.001819474	NAIP
ENSG00000179029	3.773624667	-1.718888241	0.479265462	-3.586505554	0.000335139	0.001841804	TMEM107
ENSG00000100364	11.02165308	-1.154512608	0.322171874	-3.583530099	0.000338982	0.001862069	KIAA0930
ENSG00000141968	3.485296964	-1.753492064	0.490302822	-3.576345037	0.000348432	0.001909603	VAV1
ENSG00000111424	11.94152313	-1.170133971	0.327221923	-3.575964477	0.000348939	0.00191151	VDR
ENSG00000156735	3.474575283	-1.765313853	0.494066546	-3.573028506	0.000352876	0.001931313	BAG4
ENSG00000198142	2.226413774	-2.417426102	0.67676198	-3.572047741	0.000354201	0.001936793	SOWAHC
ENSG00000149499	5.049614673	-1.512402943	0.423625996	-3.570137236	0.000356794	0.001948308	EML3
ENSG00000103194	25.21622267	-1.300059111	0.364616187	-3.565555119	0.000363087	0.001979063	USP10
ENSG00000105726	5.711721505	1.369039417	0.383977322	3.565417382	0.000363278	0.001979202	ATP13A1
ENSG00000181744	6.2902967	1.436081276	0.403072594	3.562835323	0.000366871	0.001997871	C3orf58
ENSG00000006530	2.929259481	1.863050176	0.523043624	3.561940324	0.000368124	0.002002876	AGK
ENSG00000171103	2.31876199	-2.333149089	0.655071282	-3.561672069	0.0003685	0.002004014	TRMT61B
ENSG00000002587	27.07883201	-2.258827443	0.634349891	-3.56085415	0.00036965	0.002009356	HS3ST1
ENSG00000120053	4.471221126	-1.609081402	0.451901817	-3.560688053	0.000369884	0.002009716	GOT1
ENSG00000142405	2.022525073	-2.648897239	0.74423345	-3.559228949	0.000371945	0.002019998	NLRP12
ENSG00000114126	6.651290091	-1.351158435	0.37964488	-3.559006074	0.000372261	0.002020797	TFDP2
ENSG00000181374	6.48789079	2.844293514	0.799744259	3.556503822	0.000375823	0.002038287	CCL13
ENSG00000145740	7.823310406	-1.135109732	0.319435791	-3.553483252	0.000380165	0.002060906	SLC30A5
ENSG00000172053	10.47181357	-1.01783343	0.286446984	-3.553304749	0.000380423	0.002061372	QARS
ENSG00000090316	18.23744915	-1.054052999	0.296695177	-3.552646217	0.000381377	0.002065605	MAEA
ENSG00000227500	10.58009391	-1.033398432	0.291384191	-3.546515096	0.000390362	0.002110457	SCAMP4
ENSG00000151715	1.280190181	-3.293633274	0.929318294	-3.54413907	0.000393897	0.00212765	TMEM45B
ENSG00000064886	3.217085451	1.979777249	0.558680707	3.543664969	0.000394606	0.002130519	CHI3L2
ENSG00000181004	2.960201932	1.828519349	0.516506306	3.540168491	0.000399872	0.002156897	BBS12
ENSG00000007312	3.567475405	-2.145771565	0.606139411	-3.540062776	0.000400032	0.002156897	CD79B
ENSG00000137807	1.741634416	2.305154357	0.651258164	3.539540055	0.000400825	0.002160201	KIF23
ENSG00000137449	3.268315582	1.907459011	0.539521985	3.535461139	0.000407064	0.002189888	CPEB2
ENSG00000244405	2.921911823	-1.981633392	0.560635312	-3.53462108	0.00040836	0.002195876	ETV5
ENSG00000255328	1.113689667	3.349375876	0.948383161	3.531669491	0.000412945	0.002217545	RP11-326C3.12
ENSG00000170425	2.016251271	-3.46088753	0.980776013	-3.528723668	0.000417569	0.002240367	ADORA2B
ENSG00000124766	2.441942622	-2.377169377	0.674953634	-3.521974337	0.000428346	0.00229408	SOX4
ENSG00000111684	6.863914173	-1.211204305	0.344229186	-3.518598515	0.000433833	0.002322429	LPCAT3
ENSG00000163322	4.289765941	1.492749003	0.424510925	3.516397141	0.000437446	0.002339683	FAM175A
ENSG00000156313	3.90687845	-1.705954023	0.485484683	-3.513919353	0.000441547	0.002354262	RPGR
ENSG00000167077	17.43871931	-1.287755043	0.366505607	-3.513602567	0.000442074	0.002356023	MEI1
ENSG00000260708	8.509695466	-1.131787004	0.322588604	-3.508453153	0.000450721	0.002399972	CTA-29F11.1
ENSG00000182853	36.93414221	-1.334682987	0.381016356	-3.502954573	0.000460128	0.002445718	VMO1
ENSG00000102226	6.292184772	1.160522057	0.331535837	3.500442269	0.000464487	0.002466699	USP11
ENSG00000165185	1.413884242	2.795270831	0.799383713	3.496782316	0.000470906	0.002497468	KIAA1958
ENSG00000106628	7.490640837	-1.101854933	0.315149388	-3.496294057	0.000471768	0.002500936	POLD2
ENSG00000163961	9.896980915	-1.106712656	0.316726997	-3.494216365	0.000475456	0.002517142	RNF168
ENSG00000100336	3.780639782	1.902927511	0.544921531	3.492112904	0.000479216	0.00253481	APOL4
ENSG00000243440	1.291263768	2.749655268	0.787807134	3.490264493	0.000482543	0.002550157	AF165138.7
ENSG00000100359	5.419103631	-1.561620936	0.448009944	-3.485683652	0.000490881	0.002590798	SGSM3
ENSG00000166451	6.073468325	1.404055608	0.402983537	3.484151281	0.0004937	0.002603384	CENPN
ENSG00000143819	6.631798145	1.349658213	0.38758014	3.482268754	0.000497184	0.002619452	EPHX1
ENSG00000137267	17.35172346	1.130901685	0.324758671	3.482283269	0.000497157	0.002619452	TUBB2A
ENSG00000111961	4.962966938	1.369664152	0.393394451	3.481656002	0.000498323	0.002623146	SASH1
ENSG00000205138	5.924812812	-1.236461791	0.355425636	-3.478819941	0.000503627	0.0026499	SDHAF1
ENSG00000186047	2.197180343	-2.841162865	0.817198138	-3.476712357	0.000507602	0.002666134	DLEU7
ENSG00000175471	7.862873203	1.105335291	0.318155621	3.474196958	0.000512385	0.002687722	MCTP1
ENSG00000044459	8.171589678	1.061932084	0.305800755	3.472627406	0.00051539	0.002702305	CNTLN
ENSG00000175768	4.642012687	-1.556267922	0.448336917	-3.471201819	0.000518134	0.002715505	TOMM5
ENSG00000196498	11.80510863	-1.059414005	0.305442152	-3.468460393	0.00052345	0.002740965	NCOR2
ENSG00000170365	1.437977781	2.708124167	0.780831799	3.468255482	0.000523849	0.002741858	SMAD1
ENSG00000204310	6.562618236	-1.145905165	0.330557139	-3.466587255	0.000527111	0.002755518	AGPAT1
ENSG00000167550	1.047029153	3.25829948	0.939920865	3.466567879	0.000527149	0.002755518	RHEBL1
ENSG00000173914	5.650294314	-1.33428608	0.385153766	-3.464294515	0.000531624	0.002776491	RBM4B
ENSG00000187522	6.677051252	-1.141875991	0.329726361	-3.463101906	0.000533986	0.002787612	HSPA14
ENSG00000137101	3.671702871	1.959373514	0.566168033	3.460763236	0.000538646	0.00280705	CD72
ENSG00000196092	1.013200063	3.28815354	0.950209495	3.46045115	0.000539271	0.002809084	PAX5
ENSG00000165752	8.127173004	-1.04490598	0.302249077	-3.457102304	0.000546018	0.002839291	STK32C
ENSG00000067992	11.03438934	1.195204767	0.346185509	3.452497973	0.000555422	0.002885689	PDK3
ENSG00000151348	6.130028533	1.288064357	0.373521676	3.448432688	0.00056385	0.002926941	EXT2
ENSG00000124875	1.377327692	-3.224700875	0.936668783	-3.44273337	0.000575867	0.002985441	CXCL6
ENSG00000130309	1.483696363	-2.895761603	0.842367549	-3.4376462	0.000586794	0.003036836	COLGALT1
ENSG00000244165	2.041381144	-2.552490057	0.743137907	-3.434746141	0.000593109	0.003068194	P2RY11
ENSG00000142512	1.797131345	-2.656954901	0.773605754	-3.434507679	0.000593631	0.00306957	SIGLEC10
ENSG00000137393	11.51561626	1.433260805	0.417361379	3.434100222	0.000594524	0.003072863	RNF144B
ENSG00000143153	2.885579002	1.934962083	0.563707534	3.432563813	0.000597903	0.003087664	ATP1B1
ENSG00000018189	4.231613988	1.35739583	0.395892032	3.428702072	0.000606475	0.003127886	RUFY3
ENSG00000245060	7.705402771	1.041909118	0.304403427	3.422790373	0.000619819	0.003193958	LINC00847
ENSG00000182087	8.580883963	-1.036466441	0.302991038	-3.420782498	0.000624412	0.003212106	TMEM259
ENSG00000171984	6.513058715	-1.393074284	0.407374947	-3.419636617	0.000627048	0.0032229	C20orf196
ENSG00000100298	2.374745955	1.955992436	0.572624898	3.415835464	0.000635867	0.003265423	APOBEC3H
ENSG00000101255	3.191764889	-2.130470615	0.623845493	-3.415061325	0.000637677	0.003273315	TRIB3
ENSG00000198771	6.245730712	1.211025484	0.354732272	3.413914042	0.000640368	0.003282912	RCSD1
ENSG00000105397	7.639573402	-1.178367573	0.345629962	-3.409332814	0.00065122	0.003334268	TYK2
ENSG00000198677	5.055479378	1.370777269	0.402406785	3.406446711	0.000658144	0.003365988	TTC37
ENSG00000257605	3.821299196	-1.692894274	0.497403376	-3.403463581	0.000665373	0.003398022	RP11-680A11.5
ENSG00000140598	3.642124021	1.546928254	0.454735436	3.401820335	0.000669386	0.003414155	EFTUD1
ENSG00000168393	6.471822157	-1.210267568	0.356652042	-3.393412697	0.000690276	0.003510243	DTYMK
ENSG00000160408	5.103132927	-1.37959454	0.407721621	-3.383667847	0.000715245	0.003623383	ST6GALNAC6
ENSG00000164465	3.40521259	1.807660567	0.534538666	3.381720881	0.000720333	0.003646077	DCBLD1
ENSG00000237576	6.343930285	1.133585789	0.335735105	3.376429131	0.000734333	0.003705985	AC097495.2
ENSG00000273124	1.212592693	2.915912884	0.864010599	3.37485777	0.000738538	0.003725641	RP11-236B18.5
ENSG00000112685	6.613456763	1.135288439	0.336614399	3.37266749	0.000744438	0.003750665	EXOC2
ENSG00000169131	4.425998095	-1.512111152	0.448474052	-3.371680355	0.000747111	0.003762552	ZNF354A
ENSG00000171206	7.767913559	-1.175054398	0.348620165	-3.370586435	0.000750084	0.003775936	TRIM8
ENSG00000168273	4.912645377	-1.429950682	0.424317114	-3.370004734	0.000751669	0.003782327	SMIM4
ENSG00000099385	4.13796082	-1.509957292	0.448167194	-3.369183003	0.000753914	0.00379203	BCL7C
ENSG00000174775	5.512217505	-1.215804535	0.360901571	-3.368798128	0.000754967	0.003795736	HRAS
ENSG00000181274	2.529031284	-1.933853815	0.574280729	-3.367436373	0.000758705	0.003812932	FRAT2
ENSG00000103174	5.221907023	-1.282257932	0.380871627	-3.366640724	0.000760897	0.003820394	NAGPA
ENSG00000105514	2.859910034	-1.83546687	0.545206984	-3.366550544	0.000761146	0.003820394	RAB3D
ENSG00000185808	9.746845211	-1.052052792	0.312495235	-3.36662027	0.000760954	0.003820394	PIGP
ENSG00000140332	5.330306563	-1.378317935	0.409674018	-3.364426044	0.00076703	0.003845097	TLE3
ENSG00000071246	11.21003135	-1.488920458	0.442603853	-3.364002479	0.000768209	0.003849393	VASH1
ENSG00000134516	8.945345324	-1.04504513	0.31077513	-3.362705154	0.000771828	0.003864296	DOCK2
ENSG00000137486	6.315754195	-1.258127829	0.37422887	-3.361920816	0.000774023	0.003872054	ARRB1
ENSG00000148334	5.701013912	-1.236386573	0.367876611	-3.360873012	0.000776965	0.003884097	PTGES2
ENSG00000102445	5.253989605	-1.344686232	0.400105069	-3.360832785	0.000777079	0.003884097	KIAA0226L
ENSG00000105854	2.735121103	1.807098815	0.538650529	3.354863159	0.000794043	0.003958678	PON2
ENSG00000171115	7.519455216	1.332498584	0.397170665	3.35497735	0.000793715	0.003958678	GIMAP8
ENSG00000253729	5.453317271	-1.302700602	0.388355978	-3.354398217	0.000795378	0.003960699	PRKDC
ENSG00000084092	6.606217001	-1.131368626	0.337766918	-3.349554276	0.000809417	0.004028933	NOA1
ENSG00000213886	1.433232756	3.461955538	1.033996973	3.348129278	0.00081359	0.004046347	UBD
ENSG00000136936	7.414346632	-1.075460051	0.321829619	-3.341706259	0.000832651	0.004135996	XPA
ENSG00000140471	7.259795377	1.055950178	0.316104584	3.340508907	0.00083625	0.004150432	LINS
ENSG00000114405	10.77235838	1.104282413	0.330639243	3.339840738	0.000838264	0.004156987	C3orf14
ENSG00000250510	5.547414489	-1.358229492	0.406991136	-3.337245878	0.000846131	0.00419426	GPR162
ENSG00000156675	9.993605672	-1.257178687	0.376789605	-3.336553532	0.000848241	0.004201246	RAB11FIP1
ENSG00000224596	2.435337773	-2.041864185	0.612153191	-3.335544461	0.000851325	0.004213041	ZMIZ1-AS1
ENSG00000204161	25.89630039	-1.162886234	0.348683542	-3.335076345	0.00085276	0.004216658	C10orf128
ENSG00000245848	1.599284903	-2.566602181	0.7701775	-3.332481385	0.000860752	0.004254423	CEBPA
ENSG00000163686	2.170386901	-2.107361121	0.632750014	-3.330479769	0.000866965	0.004281598	ABHD6
ENSG00000067365	4.842331221	-1.283934735	0.385611573	-3.329606328	0.000869689	0.004291514	METTL22
ENSG00000186532	3.097351801	-1.757393088	0.528226907	-3.326966242	0.00087797	0.004325257	SMYD4
ENSG00000116604	5.511938031	-1.354066479	0.408236202	-3.316870166	0.000910319	0.004479099	MEF2D
ENSG00000171132	2.6493343	1.777364193	0.53631383	3.314037594	0.000919591	0.004519157	PRKCE
ENSG00000264247	9.377611832	1.206192012	0.364253389	3.311409165	0.000928274	0.00455622	LINC00909
ENSG00000167173	7.276496611	-1.009578138	0.306165966	-3.297486494	0.000975544	0.004768706	C15orf39
ENSG00000121274	3.196267729	1.646358483	0.499368916	3.296878181	0.000977659	0.004777098	PAPD5
ENSG00000115317	6.867622191	-1.167313723	0.354085282	-3.296702185	0.000978272	0.004778144	HTRA2
ENSG00000164683	1.284642028	-3.181593468	0.965586203	-3.294986465	0.000984264	0.004803498	HEY1
ENSG00000136271	6.351551727	-1.101115893	0.334294261	-3.293852215	0.000988244	0.00482096	DDX56
ENSG00000101888	5.959449457	1.114778629	0.338505934	3.293232161	0.000990427	0.004829639	NXT2
ENSG00000187951	2.073238568	1.961369681	0.596147849	3.290072564	0.001001615	0.004878246	ARHGAP11B
ENSG00000140044	2.28139022	-2.015143505	0.613419401	-3.285099074	0.001019465	0.004961149	JDP2
ENSG00000105327	4.10174028	-1.469863038	0.447682063	-3.283274354	0.001026088	0.004989325	BBC3
ENSG00000168924	1.876005814	-2.199014	0.670313865	-3.280573647	0.001035962	0.005033256	LETM1
ENSG00000171453	3.974440323	-1.430146217	0.436030006	-3.279926142	0.001038343	0.005042778	POLR1C
ENSG00000141873	6.576464463	-1.172655138	0.357712003	-3.278210204	0.001044676	0.00507148	SLC39A3
ENSG00000118707	7.365718059	1.106188614	0.337804659	3.274639899	0.001057967	0.005131848	TGIF2
ENSG00000182185	1.18296797	2.872173109	0.877128595	3.2745177	0.001058425	0.005131992	RAD51B
ENSG00000254986	3.427077699	-1.70581204	0.521263492	-3.272456381	0.001066173	0.005165381	DPP3
ENSG00000122140	5.04673472	-1.281408133	0.391953935	-3.269282483	0.001078206	0.005217351	MRPS2
ENSG00000148396	6.665734559	-1.158138032	0.354562959	-3.266381902	0.001089312	0.005268966	SEC16A
ENSG00000127526	4.181196761	-1.395352345	0.427560599	-3.263519479	0.001100376	0.005320334	SLC35E1
ENSG00000156030	2.812501033	-1.94812497	0.597132316	-3.262467829	0.001104467	0.005336795	ELMSAN1
ENSG00000125355	1.329952044	2.479628359	0.760733532	3.259522889	0.001115998	0.005387172	TMEM255A
ENSG00000009413	4.928801657	-1.269471943	0.389754361	-3.257107728	0.001125537	0.005428848	REV3L
ENSG00000130222	5.419195734	-1.381577372	0.424416779	-3.2552374	0.001132976	0.00545814	GADD45G
ENSG00000198734	1.371104823	2.577706954	0.79199112	3.254716991	0.001135054	0.005465954	F5
ENSG00000186352	5.927075403	-1.214966779	0.373443245	-3.253417472	0.001140258	0.005486607	ANKRD37
ENSG00000104980	3.20886962	-1.67787968	0.51571748	-3.253486154	0.001139983	0.005486607	TIMM44
ENSG00000070814	3.9101319	-1.541327017	0.474066812	-3.251286483	0.00114884	0.005521251	TCOF1
ENSG00000125618	1.937856597	2.167878031	0.667280615	3.248825132	0.001158827	0.005562555	PAX8
ENSG00000168724	7.804427126	-1.136680431	0.349886753	-3.248709538	0.001159298	0.005562588	DNAJC21
ENSG00000180530	8.352708706	1.01828513	0.313687191	3.246180139	0.001169648	0.005607761	NRIP1
ENSG00000129219	2.354330334	-2.033081276	0.626456336	-3.24536789	0.00117299	0.005621534	PLD2
ENSG00000238142	5.959585841	-1.342241272	0.413775678	-3.243886348	0.001179108	0.005646339	RP11-108M9.4
ENSG00000261644	8.530492837	1.363565397	0.420411632	3.24340549	0.0011811	0.005653619	RP11-327F22.2
ENSG00000108091	3.984957742	1.357391101	0.419128209	3.238605924	0.001201154	0.005740444	CCDC6
ENSG00000106100	2.416714832	1.815672782	0.56072173	3.23809955	0.001203288	0.00574606	NOD1
ENSG00000205021	43.19819996	1.128421232	0.348532991	3.237631045	0.001205266	0.005753212	CCL3L1
ENSG00000149289	3.528869211	1.614209822	0.498688982	3.236906933	0.001208328	0.005763239	ZC3H12C
