#gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
GSAP	1253.920194	0.608467093	0.048829647	12.46101766	1.22E-35	3.00E-35
CDC42EP1	364.5383812	-1.192082656	0.095689089	-12.45787449	1.27E-35	3.12E-35
BC016035	38.34513627	-2.122504558	0.170405808	-12.45558813	1.30E-35	3.21E-35
CLEC4D	116.9724356	-0.791740486	0.063572994	-12.45403809	1.33E-35	3.27E-35
APLP1	10.31455651	-1.370286645	0.110033217	-12.45339074	1.34E-35	3.30E-35
WRNIP1	608.1761462	0.22482082	0.018054622	12.45225848	1.36E-35	3.34E-35
HIST2H2BA	75.51693379	-0.933028767	0.074933302	-12.45145671	1.37E-35	3.38E-35
C1QBP	704.8972572	0.509433002	0.040915288	12.4509207	1.38E-35	3.40E-35
RPL27	2371.931143	0.301787413	0.024239589	12.45018667	1.40E-35	3.43E-35
PROK2	14.33420239	1.474896772	0.11847096	12.44943721	1.41E-35	3.46E-35
MSH3	205.854142	0.44198163	0.035504	12.44878411	1.42E-35	3.49E-35
TIFA	427.6580592	0.542941439	0.043630602	12.44405096	1.51E-35	3.70E-35
AK311578	2.128030528	1.295057239	0.10407743	12.4432093	1.52E-35	3.74E-35
MRPL39	967.9626812	0.592504156	0.047619529	12.44246157	1.54E-35	3.77E-35
ASMTL-AS1	287.9396776	0.553901577	0.044517777	12.44225598	1.54E-35	3.78E-35
OSBPL8	2355.990728	0.315497032	0.02535772	12.44185344	1.55E-35	3.80E-35
LOC401320	143.0775791	0.425278511	0.034185528	12.44030852	1.58E-35	3.88E-35
RRN3P1	153.842332	1.011523351	0.081313679	12.43976856	1.59E-35	3.90E-35
ATRX	1679.880328	0.279803809	0.022494524	12.43875224	1.61E-35	3.95E-35
CMSS1	83.76173661	0.864541039	0.069510858	12.43749638	1.64E-35	4.01E-35
ERBB2IP	2772.855892	-0.384091528	0.03088705	-12.43535802	1.68E-35	4.12E-35
SYNGR3	32.40225313	1.282777322	0.103162447	12.43453759	1.70E-35	4.16E-35
LYSMD4	120.3163763	-0.516092119	0.041514749	-12.43153653	1.76E-35	4.32E-35
F11R	2445.36122	-0.526563761	0.042358855	-12.43101958	1.77E-35	4.35E-35
IFITM4P	20.38657823	-1.938761276	0.1559827	-12.42933527	1.81E-35	4.44E-35
XLOC_009882	25.38016408	0.788465066	0.063437829	12.42894153	1.82E-35	4.46E-35
SIGLEC10	1952.888028	1.072663975	0.086303821	12.42892796	1.82E-35	4.46E-35
PTPLA	67.6753432	0.779953412	0.062753263	12.4288901	1.82E-35	4.46E-35
EEF1B2	2491.268763	0.42269134	0.034008828	12.4288711	1.82E-35	4.46E-35
ZNF554	22.81399378	0.584972455	0.047066827	12.42855093	1.83E-35	4.48E-35
XLOC_003647	51.51226764	0.699058797	0.056252421	12.42717703	1.86E-35	4.56E-35
RPL37A	3938.067864	0.363305645	0.029240611	12.42469403	1.92E-35	4.70E-35
STK38L	1204.774576	0.70020661	0.056364529	12.42282377	1.97E-35	4.81E-35
ITGB1BP1	645.2797378	0.45486534	0.036625339	12.41941666	2.05E-35	5.02E-35
DOK2	1520.898595	0.696848711	0.056126872	12.41559863	2.15E-35	5.26E-35
MAMDC4	36.67088746	0.763035105	0.06146241	12.414663	2.18E-35	5.33E-35
ETFDH	296.410157	0.382565929	0.030818816	12.41338845	2.21E-35	5.41E-35
SUDS3	606.7623899	0.215010092	0.017332364	12.40512175	2.45E-35	6.00E-35
JAG2	5.866352835	1.172305473	0.094531829	12.40117197	2.58E-35	6.30E-35
RUNDC1	1189.767323	0.244743658	0.019738021	12.39960481	2.63E-35	6.42E-35
KDM6A	3086.070977	-0.753007324	0.060728846	-12.39949994	2.63E-35	6.43E-35
PECAM1	1792.397355	-0.523948498	0.042259085	-12.39848175	2.66E-35	6.51E-35
XLOC_008358	130.3634971	-0.776034445	0.062591954	-12.39830986	2.67E-35	6.52E-35
XLOC_010365	168.3409866	-0.760263345	0.061320784	-12.39813475	2.67E-35	6.54E-35
FRA10AC1	80.08623937	0.616092441	0.049737463	12.38688915	3.08E-35	7.52E-35
ASAP2	8.433310926	1.222018375	0.098657857	12.38642735	3.10E-35	7.56E-35
RNF8	237.0252395	0.259169135	0.020925636	12.38524535	3.14E-35	7.67E-35
TAPBPL	486.5521435	-0.554712347	0.044800537	-12.38182363	3.28E-35	8.01E-35
THBD	1338.012177	1.420530385	0.114732923	12.38119236	3.30E-35	8.07E-35
GUCY2C	35.49737963	0.895685965	0.072345306	12.38070595	3.32E-35	8.12E-35
HDHD3	88.10180902	0.639739129	0.051689664	12.37653876	3.50E-35	8.55E-35
CARHSP1	131.7741188	0.596329469	0.048184405	12.37598478	3.53E-35	8.61E-35
MIR5696	190.4420871	-0.993060277	0.080241606	-12.37587738	3.53E-35	8.62E-35
DLG1	441.5492457	0.36719125	0.029684338	12.36986483	3.80E-35	9.29E-35
PSMB8	1147.85749	-0.526244218	0.042548233	-12.36818045	3.89E-35	9.48E-35
CTPS2	158.9008474	0.37771895	0.03055081	12.36363116	4.11E-35	1.00E-34
RUVBL2	290.287521	0.534123053	0.043206442	12.36211623	4.19E-35	1.02E-34
INPP5E	123.1148195	0.375316798	0.030362985	12.36099807	4.25E-35	1.04E-34
SEL1L3	652.4832651	-0.978499396	0.079168605	-12.3596898	4.32E-35	1.05E-34
DTX1	9.872913734	2.663994869	0.215573399	12.35771615	4.43E-35	1.08E-34
XLOC_004179	359.5850126	-0.430944982	0.034873032	-12.3575426	4.44E-35	1.08E-34
NUDT6	22.563193	0.774288558	0.062714223	12.34629922	5.10E-35	1.24E-34
DCTN4	1765.523047	-0.304889495	0.024695123	-12.3461422	5.11E-35	1.25E-34
MCM9	295.3973455	0.314174628	0.025448346	12.34558143	5.15E-35	1.25E-34
ZCCHC11	391.0792915	-0.451878309	0.036605498	-12.34454765	5.21E-35	1.27E-34
ZNF140	381.6220011	0.359233159	0.029106103	12.34219344	5.37E-35	1.31E-34
STEAP3	403.7884783	1.046296178	0.084776114	12.34187476	5.39E-35	1.31E-34
ARPC5L	421.9367091	0.464786164	0.037665577	12.33981265	5.53E-35	1.35E-34
BVES	2.641030356	-2.625403589	0.212784111	-12.33834414	5.63E-35	1.37E-34
NR2C1	159.1702628	0.294441763	0.023874621	12.33283532	6.03E-35	1.47E-34
PLEKHG3	285.7963087	-1.233572117	0.100032535	-12.33170901	6.11E-35	1.49E-34
BPGM	867.6712843	-0.529116646	0.042914078	-12.32967516	6.27E-35	1.53E-34
ARHGAP4	1196.504028	0.423579217	0.034360448	12.32752307	6.44E-35	1.57E-34
FAM193B	240.3085425	0.37740022	0.030622904	12.32411601	6.72E-35	1.63E-34
THOC5	266.3378105	0.292964919	0.023772012	12.32394303	6.73E-35	1.64E-34
USP8	2137.644224	0.217721529	0.017668125	12.32284305	6.82E-35	1.66E-34
PPP4C	1181.845686	0.188945411	0.015335585	12.32071742	7.01E-35	1.70E-34
RCOR1	1376.926428	0.320418754	0.026011439	12.31837859	7.21E-35	1.75E-34
ADCY3	547.3947217	0.666299247	0.054093257	12.31760257	7.28E-35	1.77E-34
C15orf40	106.5519765	0.380126995	0.030860631	12.31753779	7.29E-35	1.77E-34
ZFAND2B	223.216965	0.305863213	0.024832619	12.31699389	7.34E-35	1.78E-34
GLO1	937.9376182	0.298342095	0.024224515	12.31570989	7.46E-35	1.81E-34
SLC25A45	139.3240385	0.553203602	0.044920444	12.31518567	7.50E-35	1.82E-34
NDC80	104.3855754	-1.240104648	0.100711874	-12.31339064	7.67E-35	1.86E-34
MYH9	11851.6144	0.387119026	0.031440557	12.31272812	7.74E-35	1.88E-34
SH3RF3	14.6993639	1.52730968	0.124052059	12.3118447	7.82E-35	1.90E-34
XLOC_002381	118.9740921	0.721122801	0.058576266	12.31083589	7.92E-35	1.92E-34
PHF21A	554.669285	0.259792406	0.021105065	12.30948158	8.05E-35	1.96E-34
PPP1R3D	264.3757327	-0.391590641	0.031817007	-12.30758875	8.24E-35	2.00E-34
XLOC_004711	12.09717343	-1.311137722	0.10653411	-12.30721056	8.28E-35	2.01E-34
DDOST	4061.412928	0.222036675	0.01804433	12.30506589	8.51E-35	2.06E-34
C11orf1	45.71259268	0.737605439	0.059949206	12.30384003	8.64E-35	2.10E-34
RPS26	32.55536998	0.888270527	0.072194898	12.30378536	8.64E-35	2.10E-34
ZNF624	122.4454585	0.313405033	0.025478076	12.30096934	8.95E-35	2.17E-34
DDT	288.3968531	0.413102731	0.033587872	12.29916348	9.15E-35	2.22E-34
NME8	98.42356873	-0.720812885	0.058609685	-12.29852867	9.22E-35	2.24E-34
MCPH1	212.5799932	0.251382119	0.020458564	12.28737828	1.06E-34	2.57E-34
PSMD11	1067.264823	0.273045092	0.022229939	12.28276389	1.12E-34	2.72E-34
LRRC8B	512.8362494	0.538451523	0.043838807	12.28253139	1.12E-34	2.73E-34
ZNF547	69.90062018	0.383793008	0.031265642	12.2752319	1.23E-34	2.98E-34
B4GALT7	155.2273683	0.344937018	0.028100827	12.27497743	1.23E-34	2.99E-34
TAF1D	527.0891714	0.472810352	0.038518277	12.27496102	1.23E-34	2.99E-34
XLOC_007748	156.263922	-0.998035566	0.081314965	-12.27370093	1.25E-34	3.04E-34
AKAP17A	749.9939477	0.297176028	0.024214757	12.27251755	1.27E-34	3.08E-34
CCDC25	323.0099718	0.355981336	0.029006471	12.27247992	1.27E-34	3.08E-34
PRX	28.63605346	0.560289838	0.045656852	12.27175794	1.28E-34	3.11E-34
TEC	549.2988521	-0.854231916	0.06961121	-12.27147055	1.29E-34	3.12E-34
BCLAF1	2770.884924	0.272404055	0.02219864	12.2712047	1.29E-34	3.13E-34
VPS36	952.0970997	0.227945485	0.018581048	12.26763308	1.35E-34	3.27E-34
MAP4K2	431.0081677	0.46709975	0.038077689	12.26701945	1.36E-34	3.30E-34
MON2	733.12856	0.200303181	0.016329624	12.26624558	1.37E-34	3.33E-34
PNPLA7	109.722842	0.769149858	0.062710652	12.2650591	1.40E-34	3.38E-34
AKT2	1742.139604	-0.247225844	0.020160049	-12.26315696	1.43E-34	3.46E-34
MLXIP	1269.099281	0.436594942	0.035603976	12.26253344	1.44E-34	3.48E-34
LOC100289561	38.53576888	0.529448039	0.043186521	12.25956678	1.49E-34	3.61E-34
MOSPD3	90.47097547	0.674886203	0.055051388	12.25920417	1.50E-34	3.63E-34
FAM178A	818.288088	0.335462146	0.027374542	12.25453022	1.59E-34	3.84E-34
XLOC_007819	14.23008429	1.298983214	0.10600739	12.25370433	1.60E-34	3.88E-34
DCAF7	892.2957925	0.220374999	0.017984887	12.25334328	1.61E-34	3.90E-34
SNAPC2	222.1076308	0.379048838	0.030937315	12.25215689	1.64E-34	3.95E-34
LOC493754	160.2217597	0.347273618	0.028366419	12.24242004	1.84E-34	4.46E-34
MZT1	346.7194282	0.450694969	0.036821974	12.23983709	1.90E-34	4.60E-34
GPR133	13.86731203	1.611582489	0.131696466	12.23709747	1.97E-34	4.76E-34
LOC285074	29.05611679	0.747908637	0.061133154	12.23409215	2.04E-34	4.94E-34
ZDHHC4	404.3654019	-0.313119746	0.02559563	-12.2333285	2.06E-34	4.98E-34
NMNAT3	291.0051805	0.914366425	0.074747713	12.23270108	2.08E-34	5.02E-34
CIITA	6028.798048	0.448263565	0.036654014	12.22959017	2.16E-34	5.22E-34
HABP4	96.20585239	0.530157878	0.043355317	12.228209	2.20E-34	5.30E-34
METTL12	23.77936445	0.596260269	0.048767286	12.22664441	2.24E-34	5.41E-34
NAE1	358.9730724	0.433409339	0.035449543	12.22609114	2.26E-34	5.44E-34
ARHGAP33	31.93818855	0.964382989	0.078880356	12.22589551	2.26E-34	5.46E-34
ARPP19	2299.231808	0.259481879	0.021230317	12.22223298	2.36E-34	5.71E-34
RPL30	4644.138667	0.287726791	0.023553499	12.21588328	2.56E-34	6.17E-34
SMIM13	232.7474197	0.357551232	0.029278401	12.21211594	2.68E-34	6.46E-34
UBA52	3675.896854	0.22217416	0.018201058	12.2066618	2.86E-34	6.91E-34
ETV5	365.8782318	1.249748924	0.10241513	12.20277638	3.00E-34	7.24E-34
IQGAP2	3332.608901	-0.925785117	0.075928204	-12.19290153	3.39E-34	8.18E-34
NAA15	1008.747842	0.282729357	0.023192313	12.19064969	3.49E-34	8.40E-34
TBC1D9B	2676.949241	0.252159666	0.020689653	12.18771844	3.61E-34	8.71E-34
ATP5J2-PTCD1	831.3121351	0.298681761	0.024507861	12.187182	3.64E-34	8.77E-34
MYO15B	637.7295023	0.661094225	0.054249116	12.18626722	3.68E-34	8.86E-34
ARL4A	903.3026668	0.961618954	0.078920477	12.1846572	3.75E-34	9.04E-34
SYPL1	1107.520231	0.372092308	0.030537908	12.18460383	3.75E-34	9.04E-34
BOK	29.66141322	1.119010193	0.091860749	12.18159233	3.90E-34	9.38E-34
DGAT2	47.34626231	1.120017249	0.091954127	12.1801738	3.96E-34	9.55E-34
ABCA3	139.2058242	0.816216647	0.067018646	12.17894872	4.02E-34	9.69E-34
LARP1B	156.6096063	0.454016578	0.037285448	12.17677688	4.13E-34	9.95E-34
SVIP	170.3522062	0.579365675	0.047584606	12.17548533	4.20E-34	1.01E-33
ADAMTS15	49.19505401	1.603653404	0.131714366	12.17523532	4.21E-34	1.01E-33
FNDC1	25.65162837	-1.243431595	0.10214729	-12.17292787	4.33E-34	1.04E-33
CDC16	759.0969711	0.249210653	0.020489953	12.16257778	4.92E-34	1.18E-33
ITGAL	767.7655697	-1.107052465	0.091043934	-12.15954118	5.10E-34	1.23E-33
MYO1C	2497.020256	0.396031314	0.03256994	12.15941188	5.11E-34	1.23E-33
MIIP	606.2857132	-0.320610072	0.026370889	-12.15772707	5.22E-34	1.26E-33
FBXL12	278.8211057	-0.206228728	0.016963904	-12.15691453	5.27E-34	1.27E-33
ENTPD1-AS1	43.99294981	-0.590404992	0.048570446	-12.1556427	5.35E-34	1.29E-33
PHF5A	260.0232354	0.293846631	0.024178964	12.15298685	5.53E-34	1.33E-33
DEXI	232.2291569	0.726113597	0.059753474	12.15182222	5.61E-34	1.35E-33
NUDT13	37.66621108	0.560620647	0.046136216	12.1514225	5.64E-34	1.35E-33
GRHL1	187.7769316	-1.140762432	0.093886075	-12.15049656	5.70E-34	1.37E-33
DUSP10	430.4500448	1.109708503	0.091333356	12.15009009	5.73E-34	1.38E-33
MDH2	1474.054447	0.474356464	0.039042637	12.14970352	5.76E-34	1.38E-33
SARNP	876.348232	0.270247224	0.022243333	12.14958295	5.77E-34	1.38E-33
FKBP15	4230.727848	-0.458625837	0.037748327	-12.14956738	5.77E-34	1.38E-33
NAPSA	6.927198274	0.913326427	0.075185933	12.14757053	5.91E-34	1.42E-33
TAF1C	665.1586896	0.721747444	0.059416228	12.14731167	5.93E-34	1.42E-33
DPH6	50.69334866	0.581634358	0.047883288	12.14691771	5.96E-34	1.43E-33
RPL26	5043.087135	0.381380627	0.031400766	12.14558373	6.05E-34	1.45E-33
XLOC_009566	9.086259087	1.081751469	0.089088336	12.14245905	6.29E-34	1.51E-33
LONRF2	67.34280767	1.724149706	0.1420121	12.14086481	6.41E-34	1.54E-33
KIAA0226L	96.27895059	1.203787459	0.099212625	12.13341009	7.03E-34	1.69E-33
ZNF410	734.4700847	0.250788412	0.020673124	12.13113286	7.22E-34	1.73E-33
WHAMM	615.1597956	-0.388283277	0.032017299	-12.12729663	7.57E-34	1.82E-33
CCDC120	36.32799708	0.524167728	0.043226432	12.12609288	7.68E-34	1.84E-33
ZDHHC23	62.56167829	0.531095778	0.043803406	12.12453156	7.83E-34	1.88E-33
ARL17A	133.2632652	0.596104667	0.049167045	12.12406945	7.87E-34	1.89E-33
DDX1	944.1297187	0.351456474	0.028992857	12.12217469	8.06E-34	1.93E-33
CPPED1	1618.578735	0.437332728	0.036083328	12.12007729	8.27E-34	1.98E-33
CLHC1	14.09169625	0.906590809	0.074801187	12.12000565	8.28E-34	1.98E-33
BAMBI	715.2894839	-1.398588111	0.115463008	-12.11286746	9.03E-34	2.16E-33
SERPINH1	477.8592209	0.442496417	0.036541684	12.10936027	9.42E-34	2.26E-33
GDF9	12.03593176	2.145472592	0.1771927	12.10813194	9.56E-34	2.29E-33
TMEM150C	58.12509776	1.240378534	0.10253386	12.09725771	1.09E-33	2.62E-33
LAMA1	3.344046765	-2.495495157	0.206294135	-12.09678187	1.10E-33	2.63E-33
DACT1	26.87682965	2.018654319	0.166886844	12.09594641	1.11E-33	2.66E-33
NHP2	297.7271881	0.476165642	0.03936708	12.09552857	1.12E-33	2.67E-33
OPRL1	85.22424535	0.794606664	0.065698196	12.09480187	1.13E-33	2.69E-33
PPP6R2	998.9199423	0.220171025	0.018210234	12.09051053	1.19E-33	2.84E-33
HPD	5.661458419	-1.14472111	0.094682806	-12.09006318	1.19E-33	2.85E-33
PARVG	594.5981849	0.565679036	0.046794053	12.08869497	1.21E-33	2.90E-33
CTTN	213.0866234	1.000816862	0.082808466	12.08592435	1.25E-33	3.00E-33
AP4M1	92.90361729	0.407512014	0.033725367	12.08324906	1.29E-33	3.10E-33
AHI1	68.66110822	0.923387542	0.076452636	12.07790321	1.38E-33	3.30E-33
VDAC3	1503.300615	0.323335714	0.026771028	12.07782222	1.38E-33	3.31E-33
TMEM14C	943.2642515	0.394548174	0.03267269	12.07577858	1.42E-33	3.39E-33
C6orf1	329.3342152	-0.303214557	0.025109402	-12.07573807	1.42E-33	3.39E-33
C1orf50	115.7026718	0.290948327	0.024100662	12.07221313	1.48E-33	3.54E-33
KIF19	0.866630037	-5.312842117	0.440361663	-12.06472444	1.62E-33	3.88E-33
S100PBP	437.3829736	-0.267216477	0.022150435	-12.06371222	1.64E-33	3.92E-33
MAP3K6	654.9693658	-0.623625933	0.05169794	-12.06287788	1.66E-33	3.96E-33
BUB3	971.3191984	0.293043496	0.024293381	12.062689	1.66E-33	3.97E-33
CCDC142	262.5399748	0.246173649	0.020413868	12.05913766	1.74E-33	4.15E-33
IFT140	53.97806213	0.703238583	0.058318825	12.0585176	1.75E-33	4.18E-33
NBPF24	250.8859421	0.447641088	0.037124728	12.05776066	1.77E-33	4.21E-33
SHISA5	1076.879994	-0.462552247	0.038363357	-12.057137	1.78E-33	4.25E-33
UTP23	250.7113556	0.28823595	0.023907531	12.05628276	1.80E-33	4.29E-33
GDAP1	144.3841258	-0.438859946	0.036401214	-12.05618971	1.80E-33	4.29E-33
PTPRN2	22.68837838	-1.599540081	0.132674091	-12.05616005	1.80E-33	4.29E-33
MDM1	97.72380608	0.741767729	0.061574612	12.04664892	2.02E-33	4.82E-33
MAP2K2	701.1555062	0.331250882	0.027502516	12.04438481	2.08E-33	4.95E-33
ZNF865	127.3144187	0.429589658	0.035671868	12.04281363	2.12E-33	5.05E-33
PMM1	137.6535234	0.504172997	0.041868689	12.04176709	2.14E-33	5.11E-33
PPP2R3B	34.3249825	0.769489036	0.063919078	12.0384878	2.23E-33	5.32E-33
TBC1D7	91.89621072	0.526711997	0.043767959	12.03419147	2.35E-33	5.60E-33
PRKRA	418.4132987	0.42592144	0.035392671	12.03417055	2.35E-33	5.60E-33
CCDC140	99.0939222	-4.737340591	0.393674846	-12.033638	2.37E-33	5.64E-33
XLOC_004879	148.3821465	0.62977332	0.052338242	12.03275647	2.39E-33	5.70E-33
MEAF6	657.4247471	0.323056779	0.026848377	12.03263724	2.39E-33	5.70E-33
IL22RA2	10.76901939	2.07455114	0.172459908	12.02917924	2.50E-33	5.95E-33
IQCB1	288.3833099	0.472305502	0.039287527	12.02176703	2.73E-33	6.50E-33
ZNF790-AS1	20.2199152	0.805054898	0.066973463	12.02050582	2.77E-33	6.60E-33
NELFB	631.1293774	0.256087266	0.021307855	12.01844419	2.84E-33	6.77E-33
MYO7B	4.81104759	1.820614305	0.151519332	12.01572289	2.94E-33	6.99E-33
BET1L	741.771846	0.272220915	0.022657102	12.0148161	2.97E-33	7.07E-33
ITGB1BP2	5.330586435	1.331862059	0.110864093	12.01346645	3.02E-33	7.19E-33
ADSL	602.6061928	0.362833901	0.030207239	12.01148841	3.09E-33	7.36E-33
PRR12	357.0412749	0.378277696	0.031493557	12.01127241	3.10E-33	7.38E-33
MPPE1	196.6390318	0.542397907	0.04518362	12.00430386	3.37E-33	8.02E-33
DBT	385.3105093	0.277665682	0.023136144	12.00138109	3.49E-33	8.31E-33
MGC12965	35.05224226	0.669440247	0.055785465	12.00026283	3.54E-33	8.42E-33
ELFN1	20.82312266	1.042399758	0.086866292	12.00004896	3.55E-33	8.44E-33
ERICH1	1841.430768	-0.527402772	0.043954843	-11.9987409	3.61E-33	8.58E-33
LINC00487	3.806012073	-2.390374072	0.199239175	-11.99751036	3.66E-33	8.70E-33
UBTD1	131.7154273	0.610517286	0.050893454	11.99598839	3.73E-33	8.86E-33
ABCC2	14.25662314	1.065931703	0.088905071	11.98954902	4.03E-33	9.58E-33
SUMO2	2261.518005	0.206902208	0.017259121	11.98799255	4.11E-33	9.76E-33
ZNF33A	522.1722162	0.576872113	0.048124642	11.98704223	4.15E-33	9.87E-33
ST20	53.46174063	0.708332396	0.059097036	11.98592086	4.21E-33	1.00E-32
MRPS31P5	56.73055816	0.533120623	0.044495541	11.98143935	4.45E-33	1.06E-32
ZMYND8	578.3084308	0.381296758	0.031826438	11.98050357	4.50E-33	1.07E-32
MRPL37	449.8327272	0.448317155	0.037433013	11.97651812	4.72E-33	1.12E-32
GEN1	357.0217624	-0.393603998	0.032893661	-11.96595286	5.36E-33	1.27E-32
PSMD13	1027.230316	0.268733633	0.022464061	11.96282532	5.56E-33	1.32E-32
KRI1	294.8622298	0.445875934	0.037287206	11.95787988	5.91E-33	1.40E-32
ADK	410.800133	0.61316416	0.051294681	11.95375727	6.21E-33	1.47E-32
LPAR3	8.824484075	-1.587579043	0.132828239	-11.95211989	6.33E-33	1.50E-32
SOX13	32.52338049	1.244892904	0.104168128	11.95080427	6.43E-33	1.53E-32
ZNF850	12.35442674	0.972665545	0.081392498	11.95030953	6.47E-33	1.53E-32
ANKRD11	1372.345196	0.264081422	0.022099181	11.9498287	6.51E-33	1.54E-32
RAF1	2203.118864	0.35182926	0.029446091	11.94825014	6.63E-33	1.57E-32
PAPSS2	564.2816397	1.130902087	0.094657737	11.94727581	6.71E-33	1.59E-32
PCBP2	7922.567254	0.128359343	0.010744493	11.94652388	6.77E-33	1.61E-32
ZMYM2	1861.765198	-0.341434769	0.028582227	-11.94570189	6.84E-33	1.62E-32
GPKOW	261.7569531	0.204943904	0.017157234	11.94504311	6.89E-33	1.63E-32
NOXA1	44.87456036	0.771440175	0.064589727	11.94369773	7.00E-33	1.66E-32
GGPS1	480.0726556	-0.219351415	0.018376105	-11.93677427	7.61E-33	1.80E-32
PPP1R32	19.93374414	0.636213017	0.053299588	11.93654668	7.63E-33	1.81E-32
RAB6A	2598.701876	0.155730794	0.013050139	11.93326723	7.94E-33	1.88E-32
CD300C	183.3052746	0.902918803	0.075665085	11.93309708	7.96E-33	1.88E-32
C14orf80	78.60288029	0.546371678	0.045790027	11.93211078	8.05E-33	1.91E-32
DNMBP	188.8523311	1.08180332	0.090676725	11.93033068	8.22E-33	1.95E-32
ZNF213	162.3967449	0.334390893	0.028030457	11.92955556	8.30E-33	1.97E-32
IK	1783.867235	0.187708339	0.015737429	11.92751017	8.51E-33	2.01E-32
GDPGP1	28.51570163	0.472439346	0.039621179	11.92390936	8.88E-33	2.10E-32
TNKS1BP1	425.9143261	0.582557719	0.048862371	11.92242013	9.04E-33	2.14E-32
LOC440354	134.5330277	0.561834047	0.047153938	11.91489141	9.90E-33	2.34E-32
SEMA4F	73.79460536	-0.61770018	0.051848092	-11.91365296	1.00E-32	2.38E-32
TRRAP	1389.648735	0.260821637	0.021893383	11.91326336	1.01E-32	2.39E-32
MICAL3	128.3272044	0.734466514	0.061656374	11.91225607	1.02E-32	2.42E-32
XLOC_004075	1662.911341	0.409145155	0.034357445	11.90848591	1.07E-32	2.53E-32
GLUL	40552.78146	-0.908682861	0.076315067	-11.90699158	1.09E-32	2.57E-32
LRP12	1535.050857	0.77034759	0.064699734	11.90650313	1.09E-32	2.59E-32
EPHB3	52.30679894	1.3228614	0.111123694	11.90440445	1.12E-32	2.65E-32
HCN3	18.02183708	0.737549712	0.061962641	11.90313557	1.14E-32	2.69E-32
FAM92A1	251.4357423	0.447485422	0.037594045	11.90309325	1.14E-32	2.69E-32
LOC100996485	3.681487599	1.009662278	0.084860035	11.89797157	1.21E-32	2.86E-32
KIFC2	568.0077532	0.760759983	0.063953717	11.89547721	1.25E-32	2.95E-32
RTN4R	15.42404345	1.118840237	0.094059436	11.89503456	1.26E-32	2.97E-32
IFNL1	20263.67244	-2.779625076	0.233685592	-11.89472166	1.26E-32	2.98E-32
SSR2	1801.23756	0.240881226	0.020255525	11.89212432	1.30E-32	3.07E-32
ALPK1	811.7220657	-0.432603213	0.036379161	-11.89151154	1.31E-32	3.09E-32
CREBBP	2500.223699	-0.247322898	0.020802582	-11.88904802	1.35E-32	3.19E-32
MURC	11.49092823	1.435672599	0.120775875	11.88708088	1.38E-32	3.26E-32
SLC39A4	33.55948572	0.711069054	0.059874759	11.87594023	1.58E-32	3.73E-32
PSMD8	1681.746033	0.248089895	0.020891467	11.87517834	1.59E-32	3.76E-32
GOLPH3	2774.864372	-0.308316867	0.025971746	-11.87124123	1.67E-32	3.94E-32
NFYA	725.9070556	0.211416468	0.017813597	11.86826373	1.73E-32	4.08E-32
P2RX4	1682.086427	-0.689236567	0.058089684	-11.86504247	1.80E-32	4.24E-32
INPP5J	11.26119852	1.072858996	0.090426803	11.86439157	1.81E-32	4.27E-32
TRMT10A	69.10239488	0.412464458	0.034782577	11.85836393	1.95E-32	4.59E-32
EML2	426.712724	0.304129682	0.025655119	11.85454185	2.04E-32	4.81E-32
XKR9	2.935001839	-2.02924494	0.17118778	-11.85391235	2.05E-32	4.84E-32
C9orf78	852.5933635	0.264917525	0.022355662	11.85013097	2.15E-32	5.06E-32
ZWILCH	451.9410774	0.557788368	0.047072552	11.84954606	2.16E-32	5.10E-32
IFNA2	9430.489335	-3.214570923	0.271337454	-11.84713307	2.23E-32	5.25E-32
XLOC_006243	232.6570554	0.815039221	0.068802115	11.84613622	2.25E-32	5.31E-32
SYT11	332.6805983	0.489028763	0.04128198	11.84605869	2.26E-32	5.31E-32
CLCN4	82.99629608	1.244394567	0.105050603	11.84566798	2.27E-32	5.34E-32
NFYB	437.9180236	-0.299593721	0.025292794	-11.8450229	2.28E-32	5.38E-32
MED19	109.1797702	0.293036185	0.024743885	11.84277201	2.35E-32	5.52E-32
KIAA2013	865.1768069	0.267176989	0.022566145	11.83972679	2.43E-32	5.73E-32
NCKAP5L	563.6359273	0.327992811	0.027707808	11.8375588	2.50E-32	5.88E-32
AGER	53.9582091	0.799313228	0.067526574	11.83701741	2.51E-32	5.91E-32
POLR2B	2093.876864	0.322216197	0.027223268	11.83605869	2.54E-32	5.98E-32
